latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,
32.794376,-96.8215,144,-18000,America/Chicago,GMT-5,,,,,
,,,,,,,,,,
time,temperature_2m (°C),apparent_temperature (°C),precipitation (mm),precipitation_probability (undefined),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),cloud_cover (%),uv_index (undefined),shortwave_radiation (W/m²)
2024-01-14 11:00,-8.6,-15.3,0,NaN,19.5,36,31,100,NaN,228
2024-01-14 12:00,-7.7,-14.3,0,NaN,18.8,35.3,33,100,NaN,225
2024-01-14 13:00,-7,-13.1,0,NaN,15.4,34.6,33,100,NaN,231
2024-01-14 14:00,-6,-12.2,0,NaN,16.2,33.8,33,100,NaN,317
2024-01-14 15:00,-5.4,-11.6,0,NaN,16.3,32.8,32,100,NaN,342
2024-01-14 16:00,-4.9,-11.3,0,NaN,17.7,31.7,30,100,NaN,231
2024-01-14 17:00,-4.9,-11.3,0,NaN,17.1,31.7,28,100,NaN,108
2024-01-14 18:00,-5.1,-11.6,0,NaN,17.9,30.2,28,100,NaN,50
2024-01-14 19:00,-5.2,-11.7,0,NaN,17.9,30.6,25,100,NaN,7
2024-01-14 20:00,-10.1,-16,0.1,NaN,14.9,34.6,51,100,NaN,0
2024-01-14 21:00,-9.8,-15.7,0.1,NaN,15.8,29.5,59,100,NaN,0
2024-01-14 22:00,-10.1,-16.4,0,NaN,18.4,31.3,59,100,NaN,0
2024-01-14 23:00,-10.4,-16.8,0,NaN,17.9,32,48,100,NaN,0
2024-01-15 0:00,-10.6,-17,0,NaN,17.8,32,46,100,NaN,0
2024-01-15 1:00,-10.9,-17.3,0,NaN,17.7,31.7,47,100,NaN,0
2024-01-15 2:00,-10.8,-17,0,NaN,16.3,35.6,47,100,NaN,0
2024-01-15 3:00,-9.9,-15,0,NaN,8.8,36,45,100,NaN,0
2024-01-15 4:00,-9.3,-14.8,0,NaN,12,28.1,44,100,NaN,0
2024-01-15 5:00,-9,-15,0,NaN,15.2,26.3,43,97,NaN,0
2024-01-15 6:00,-9.5,-16,0,NaN,18.4,30.2,44,81,NaN,0
2024-01-15 7:00,-9.8,-15.5,0,NaN,13.4,30.6,46,10,NaN,0
2024-01-15 8:00,-11.7,-17,0.1,NaN,12,29.5,72,100,NaN,0
2024-01-15 9:00,-11.7,-18,0,NaN,17.6,31.3,63,100,NaN,2
2024-01-15 10:00,-11.3,-17.7,0,NaN,18.4,31,57,100,NaN,43
2024-01-15 11:00,-10.1,-16.6,0,NaN,18.8,37.8,50,92,NaN,150
2024-01-15 12:00,-7.9,-13.8,0,NaN,15,39.2,45,19,NaN,320
2024-01-15 13:00,-5.6,-11.8,0,NaN,17.1,41,38,26,NaN,509
2024-01-15 14:00,-3.9,-9.7,0,NaN,16.3,36.4,35,1,NaN,599
2024-01-15 15:00,-2.6,-8.6,0,NaN,17.4,35.6,30,0,NaN,595
2024-01-15 16:00,-2.2,-8.4,0,NaN,17,34.2,29,0,NaN,509
2024-01-15 17:00,-2.3,-9,0,NaN,20.5,34.9,28,0,NaN,365
2024-01-15 18:00,-3.2,-10.4,0,NaN,23.4,37.8,28,0,NaN,184
2024-01-15 19:00,-4.6,-11.3,0,NaN,20.3,38.2,29,0,NaN,26
2024-01-15 20:00,-6,-12.9,0,NaN,21.8,34.9,37,7,NaN,0
2024-01-15 21:00,-6.5,-13.7,0,NaN,23.7,36,38,7,NaN,0
2024-01-15 22:00,-7.3,-14.6,0,NaN,24.7,40.7,40,57,NaN,0
2024-01-15 23:00,-7.9,-15.4,0,NaN,25.9,43.6,42,91,NaN,0
2024-01-16 0:00,-8.2,-15,0,NaN,21.3,40.7,43,100,NaN,0
2024-01-16 1:00,-8.2,-15.2,0,NaN,22.3,36,43,100,NaN,0
2024-01-16 2:00,-8.4,-15.4,0,NaN,22.3,36.7,43,81,NaN,0
2024-01-16 3:00,-8.6,-15.6,0,NaN,22.1,35.6,44,100,NaN,0
2024-01-16 4:00,-8.5,-15.6,0,NaN,22.9,37.8,46,100,NaN,0
2024-01-16 5:00,-8.5,-15.6,0,NaN,22.9,36.4,47,100,NaN,0
2024-01-16 6:00,-9.1,-16.5,0,NaN,25.3,41.4,45,100,NaN,0
2024-01-16 7:00,-9.3,-16.5,0,NaN,23.6,41,46,99,NaN,0
2024-01-16 8:00,-10.8,-17.7,0,NaN,22.2,38.5,57,4,NaN,0
2024-01-16 9:00,-10.8,-17.6,0,NaN,20.8,35.3,56,2,NaN,10
2024-01-16 10:00,-10,-16.9,0,NaN,21.6,37.1,50,0,NaN,147
2024-01-16 11:00,-8.9,-16,0,NaN,22.4,40,45,0,NaN,338
2024-01-16 12:00,-7.6,-14.5,0,NaN,21.3,40,37,0,NaN,498
2024-01-16 13:00,-6.2,-12.6,0,NaN,19.6,38.5,31,0,NaN,604
2024-01-16 14:00,-4.9,-11,0,NaN,18.4,36.7,27,0,NaN,647
2024-01-16 15:00,-4,-9.9,0,NaN,16.1,34.9,24,0,NaN,623
2024-01-16 16:00,-3.4,-9.3,0,NaN,13.8,31.3,22,0,NaN,532
2024-01-16 17:00,-3.3,-8.9,0,NaN,11.6,27.4,21,0,NaN,383
2024-01-16 18:00,-3.7,-8.8,0,NaN,8.3,22.3,22,0,NaN,196
2024-01-16 19:00,-5.9,-10.8,0,NaN,7.4,13.7,27,0,NaN,29
2024-01-16 20:00,-6.8,-11.8,0,NaN,8.3,10.1,36,0,NaN,0
2024-01-16 21:00,-6.8,-11.6,0,NaN,6.9,10.1,38,0,NaN,0
2024-01-16 22:00,-5.6,-9.8,0,NaN,3.4,8.3,35,0,NaN,0
2024-01-16 23:00,-6.9,-11.2,0,NaN,4.1,4.7,39,0,NaN,0
2024-01-17 0:00,-6.9,-11.6,0,NaN,6.5,9.7,38,0,NaN,0
2024-01-17 1:00,-7,-11.7,0,NaN,5.8,10.1,37,0,NaN,0
2024-01-17 2:00,-6.9,-11.6,0,NaN,6.6,9.7,39,0,NaN,0
2024-01-17 3:00,-6.8,-11.6,0,NaN,7.6,11.5,41,0,NaN,0
2024-01-17 4:00,-6.7,-11.7,0,NaN,8.7,13.3,40,0,NaN,0
2024-01-17 5:00,-6.6,-11.7,0,NaN,9.4,14.8,39,0,NaN,0
2024-01-17 6:00,-6.5,-11.7,0,NaN,9.7,15.1,37,0,NaN,0
2024-01-17 7:00,-6.6,-11.8,0,NaN,10.1,16.2,37,0,NaN,0
2024-01-17 8:00,-8.2,-13.1,0,NaN,8.7,14.8,49,0,NaN,0
2024-01-17 9:00,-7.7,-13.2,0,NaN,12.6,18.4,45,1,NaN,11
2024-01-17 10:00,-5.3,-11.2,0,NaN,14.6,24.5,38,50,NaN,150
2024-01-17 11:00,-2.4,-8.7,0,NaN,17.6,31.3,30,62,NaN,331
2024-01-17 12:00,-0.2,-7,0,NaN,20.7,36.7,24,74,NaN,470
2024-01-17 13:00,1.6,-5.3,0,NaN,22.6,40.3,21,57,NaN,573
2024-01-17 14:00,3.3,-3.7,0,NaN,24.1,42.5,18,1,NaN,619
2024-01-17 15:00,4.6,-2.5,0,NaN,24.5,42.8,16,0,NaN,613
2024-01-17 16:00,5.4,-2.1,0,NaN,24.9,42.8,14,0,NaN,525
2024-01-17 17:00,5.3,-2.5,0,NaN,27.2,44.6,13,0,NaN,377
2024-01-17 18:00,4.1,-3,0,NaN,22,44.3,14,0,NaN,194
2024-01-17 19:00,1.9,-5.2,0,NaN,22.2,34.9,17,0,NaN,30
2024-01-17 20:00,1.2,-5.9,0,NaN,23.1,36.4,23,0,NaN,0
2024-01-17 21:00,1.1,-6.3,0,NaN,25.4,39.6,27,12,NaN,0
2024-01-17 22:00,1.1,-6.2,0,NaN,26,41.8,33,1,NaN,0
2024-01-17 23:00,1,-6,0,NaN,25.7,40.7,44,31,NaN,0
2024-01-18 0:00,1.3,-4.9,0,NaN,22,41.4,55,30,NaN,0
2024-01-18 1:00,1.6,-5,0,NaN,25.9,41,59,58,NaN,0
2024-01-18 2:00,1.8,-4.9,0,NaN,26.5,41,58,37,NaN,0
2024-01-18 3:00,1.8,-5,0,NaN,27.3,43.2,57,5,NaN,0
2024-01-18 4:00,2,-4.8,0,NaN,27,43.2,58,0,NaN,0
2024-01-18 5:00,2,-4.1,0,NaN,22.6,42.5,59,0,NaN,0
2024-01-18 6:00,1.7,-3.6,0,NaN,16.9,35.6,61,1,NaN,0
2024-01-18 7:00,1.6,-4.1,0,NaN,19.3,29.9,60,42,NaN,0
2024-01-18 8:00,1.7,-4.1,0,NaN,19,30.6,53,100,NaN,0
2024-01-18 9:00,2.1,-2.9,0,NaN,13.8,29.9,54,100,NaN,7
2024-01-18 10:00,4.3,-1.1,0,NaN,17.3,26.3,49,97,NaN,131
2024-01-18 11:00,7.3,2.3,0,NaN,15.6,27,42,9,NaN,290
2024-01-18 12:00,10.4,5.2,0,NaN,17.1,30.2,37,0,NaN,476
2024-01-18 13:00,12,7.1,0,NaN,17.8,32.8,35,0,NaN,581
2024-01-18 14:00,12.6,8,0,NaN,17.6,32.4,36,0,NaN,625
2024-01-18 15:00,12.7,8,0,NaN,18.2,32.8,39,0,NaN,602
2024-01-18 16:00,12.1,7.4,0,NaN,17.9,32.8,44,0,NaN,514
2024-01-18 17:00,11.5,7.4,0,NaN,13.8,30.2,47,0,NaN,371
2024-01-18 18:00,8.2,5,0,NaN,8.9,22,62,0,NaN,191
2024-01-18 19:00,2.9,-1.5,0,NaN,15,17.3,75,0,NaN,30
2024-01-18 20:00,2.9,-1.6,0,NaN,15.3,18.4,73,0,NaN,0
2024-01-18 21:00,3.4,-0.7,0,NaN,12.3,18,71,0,NaN,0
2024-01-18 22:00,3.6,-0.3,0,NaN,10.8,16.2,70,0,NaN,0
2024-01-18 23:00,3.1,-0.8,0,NaN,11.2,16.9,75,0,NaN,0
2024-01-19 0:00,3.8,-0.9,0,NaN,15.8,24.8,64,9,NaN,0
2024-01-19 1:00,3.5,-1.6,0,NaN,17.3,26.6,60,0,NaN,0
2024-01-19 2:00,3.3,-2.6,0,NaN,21.6,33.5,57,0,NaN,0
2024-01-19 3:00,3,-3.5,0,NaN,24.8,38.9,52,0,NaN,0
2024-01-19 4:00,1.6,-5.4,0,NaN,27,42.5,53,0,NaN,0
2024-01-19 5:00,-0.3,-7.6,0,NaN,29.2,46.1,61,0,NaN,0
2024-01-19 6:00,-1.6,-8.7,0,NaN,27.4,46.8,61,0,NaN,0
2024-01-19 7:00,-2.5,-9.3,0,NaN,24.5,42.8,58,0,NaN,0
2024-01-19 8:00,-2.8,-9.3,0,NaN,22,38.2,59,0,NaN,0
2024-01-19 9:00,-3.1,-9.4,0,NaN,21.3,34.6,60,0,NaN,11
2024-01-19 10:00,-2.6,-9.3,0,NaN,23.4,38.5,54,0,NaN,145
2024-01-19 11:00,-2.2,-9.2,0,NaN,24.9,42.1,49,0,NaN,328
2024-01-19 12:00,-2.5,-10,0,NaN,28.2,48.6,47,0,NaN,481
2024-01-19 13:00,-1.4,-8.4,0,NaN,26,48.2,45,0,NaN,585
2024-01-19 14:00,-0.6,-7.3,0,NaN,25.2,45.4,42,0,NaN,627
2024-01-19 15:00,0.1,-6.6,0,NaN,24.3,44.6,41,0,NaN,604
2024-01-19 16:00,0.6,-6.2,0,NaN,23.3,42.8,40,0,NaN,516
2024-01-19 17:00,0.6,-6.1,0,NaN,22.4,40.7,39,0,NaN,373
2024-01-19 18:00,0,-6.5,0,NaN,20.5,38.2,38,0,NaN,193
2024-01-19 19:00,-1.3,-6.9,0,NaN,14.8,32.8,41,0,NaN,32
2024-01-19 20:00,-2.2,-7.5,0,NaN,12.2,20.5,42,0,NaN,0
2024-01-19 21:00,-2.9,-8.1,0,NaN,11.5,19.4,44,0,NaN,0
2024-01-19 22:00,-3.4,-8.6,0,NaN,11.3,18,43,0,NaN,0
2024-01-19 23:00,-3.7,-9.2,0,NaN,12.9,19.8,40,0,NaN,0
2024-01-20 0:00,-4.1,-9.8,0,NaN,13.9,22,38,0,NaN,0
2024-01-20 1:00,-4.5,-10.4,0,NaN,15.2,23.4,38,0,NaN,0
2024-01-20 2:00,-4.8,-10.7,0,NaN,15.5,24.5,38,0,NaN,0
2024-01-20 3:00,-5,-10.9,0,NaN,15.2,24.5,39,0,NaN,0
2024-01-20 4:00,-5.3,-11.1,0,NaN,14.7,24.1,40,0,NaN,0
2024-01-20 5:00,-5.4,-11.2,0,NaN,14,23,39,0,NaN,0
2024-01-20 6:00,-5.6,-11.3,0,NaN,14.2,23,40,0,NaN,0
2024-01-20 7:00,-5.7,-11.2,0,NaN,12,22.7,39,0,NaN,0
2024-01-20 8:00,-6.6,-12.3,0,NaN,13.8,23.4,42,27,NaN,0
2024-01-20 9:00,-6.6,-12.5,0,NaN,14.9,23,39,19,NaN,11
2024-01-20 10:00,-5.5,-11.4,0,NaN,14.8,27,35,6,NaN,145
2024-01-20 11:00,-4.1,-9.8,0,NaN,13.4,27.4,31,0,NaN,328
2024-01-20 12:00,-2.5,-8,0,NaN,11.8,26.6,28,9,NaN,483
2024-01-20 13:00,-1,-6,0,NaN,9.9,25.6,25,32,NaN,588
2024-01-20 14:00,0.3,-4.3,0,NaN,9.4,23.8,23,42,NaN,630
2024-01-20 15:00,1.3,-3.5,0,NaN,9.2,23,22,82,NaN,606
2024-01-20 16:00,1.9,-3.3,0,NaN,10.2,22.3,22,69,NaN,519
2024-01-20 17:00,1.8,-3.6,0,NaN,11.6,22.7,22,99,NaN,377
2024-01-20 18:00,1.1,-4,0,NaN,9.8,22,25,100,NaN,195
2024-01-20 19:00,-2.7,-7.8,0,NaN,10.2,15.5,37,100,NaN,32
2024-01-20 20:00,-1.1,-5.7,0,NaN,8.6,13,47,100,NaN,0
2024-01-20 21:00,-1.8,-6.2,0,NaN,8,13.7,53,58,NaN,0
2024-01-20 22:00,-2.3,-6.7,0,NaN,7.9,11.9,56,57,NaN,0
2024-01-20 23:00,-2.3,-7,0,NaN,10.1,15.1,53,100,NaN,0
2024-01-21 0:00,-2.3,-7.1,0,NaN,10.3,16.2,54,100,NaN,0
2024-01-21 1:00,-2.2,-7.2,0,NaN,11.8,18,54,100,NaN,0
2024-01-21 2:00,-2.5,-7.6,0,NaN,12.4,19.4,54,100,NaN,0
2024-01-21 3:00,-1.5,-6.7,0,NaN,13.4,21.6,52,100,NaN,0
2024-01-21 4:00,-1.2,-6.6,0,NaN,14.4,22.7,50,100,NaN,0
2024-01-21 5:00,-1.3,-7.1,0,NaN,17.1,26.6,49,100,NaN,0
2024-01-21 6:00,-1.3,-7.1,0,NaN,16.7,28.8,48,100,NaN,0
2024-01-21 7:00,-1.5,-6.9,0,NaN,14.8,27,49,100,NaN,0
2024-01-21 8:00,-0.9,-6.3,0,NaN,14.6,24.1,50,100,NaN,0
2024-01-21 9:00,-1,-6.6,0.1,NaN,16,25.6,51,100,NaN,2
2024-01-21 10:00,-0.9,-6.7,0,NaN,17.4,28.4,51,100,NaN,26
2024-01-21 11:00,-0.4,-6.4,0,NaN,18.6,31.3,50,100,NaN,81
2024-01-21 12:00,0,-6.2,0,NaN,20.4,34.2,50,100,NaN,114
2024-01-21 13:00,0.7,-5.5,0,NaN,20.7,35.6,49,100,NaN,166
2024-01-21 14:00,1.2,-4.8,0,NaN,20,35.3,49,100,NaN,182
2024-01-21 15:00,2.1,-3.5,0,NaN,17.6,34.6,49,100,NaN,206
2024-01-21 16:00,2.3,-3.2,0,NaN,16.7,30.6,48,100,NaN,112
2024-01-21 17:00,2.3,-2.9,0,NaN,14.7,28.1,49,100,NaN,63
2024-01-21 18:00,2.2,-3.1,0.1,NaN,15.8,25.9,51,100,NaN,40
2024-01-21 19:00,2,-3.2,0.1,NaN,15.8,25.9,56,100,NaN,7
2024-01-21 20:00,2.2,-3.2,0.2,NaN,18,27.7,60,100,NaN,0
2024-01-21 21:00,1.9,-3.6,0.3,NaN,18.7,29.2,61,100,NaN,0
2024-01-21 22:00,1.3,-4,0.5,NaN,19.3,30.2,74,100,NaN,0
2024-01-21 23:00,1.3,-4,0.5,NaN,19.3,30.6,78,100,NaN,0
2024-01-22 0:00,1.3,-3.8,8.4,NaN,18.6,40.7,81,100,NaN,0
2024-01-22 1:00,1.5,-2.5,6.7,NaN,10.8,40.7,79,100,NaN,0
2024-01-22 2:00,1.6,-1.7,0.1,NaN,7,16.6,84,100,NaN,0
2024-01-22 3:00,1.5,-2.1,0.1,NaN,9.5,15.5,86,100,NaN,0
2024-01-22 4:00,1.6,-1.8,0.3,NaN,8.4,15.1,88,100,NaN,0
2024-01-22 5:00,1.8,-1.7,2.9,NaN,9.8,15.1,90,100,NaN,0
2024-01-22 6:00,2.2,-1.1,0.6,NaN,9.4,15.5,91,100,NaN,0
2024-01-22 7:00,2.5,-1,1,NaN,10.8,16.9,92,100,NaN,0
2024-01-22 8:00,1.7,-1.3,0.7,NaN,7.4,11.9,95,100,NaN,0
2024-01-22 9:00,2.2,-0.8,2.3,NaN,7.4,12.2,95,100,NaN,1
2024-01-22 10:00,2.7,0.2,4.1,NaN,5.1,11.5,96,100,NaN,9
2024-01-22 11:00,3.4,0.2,5.1,NaN,10.5,16.9,96,100,NaN,14
2024-01-22 12:00,4.6,2.5,3.8,NaN,5.1,17.6,96,100,NaN,39
2024-01-22 13:00,6.3,3.8,3.9,NaN,9.7,18,96,100,NaN,69
2024-01-22 14:00,7.1,5.3,1.8,NaN,6.8,15.5,97,100,NaN,60
2024-01-22 15:00,8.5,6.9,0.8,NaN,7.3,13.3,96,100,NaN,126
2024-01-22 16:00,8.9,7.7,0.5,NaN,5,12.2,96,100,NaN,97
2024-01-22 17:00,8.8,7.8,0.1,NaN,4.3,9.7,97,100,NaN,66
2024-01-22 18:00,8.7,7.4,0.1,NaN,5.5,9.4,97,100,NaN,50
2024-01-22 19:00,8,6.8,0,NaN,4.5,9,98,100,NaN,13
2024-01-22 20:00,6.3,4.8,0,NaN,3.4,4,98,100,NaN,0
2024-01-22 21:00,6.3,4.8,0,NaN,3.4,4.7,98,100,NaN,0
2024-01-22 22:00,6.5,5.4,0,NaN,0.4,4.7,97,100,NaN,0
2024-01-22 23:00,6.5,5.1,0,NaN,2.5,4,97,100,NaN,0
2024-01-23 0:00,6.1,4.3,0,NaN,5.1,7.9,98,100,NaN,0
2024-01-23 1:00,5.9,4.1,0,NaN,4.9,8.3,98,100,NaN,0
2024-01-23 2:00,6,4.5,0,NaN,3,8.3,98,100,NaN,0
2024-01-23 3:00,6.1,4.6,0,NaN,2.6,5.4,98,100,NaN,0
2024-01-23 4:00,6.1,4.2,0,NaN,5.8,8.6,98,100,NaN,0
2024-01-23 5:00,6.3,4.3,0,NaN,7.2,11.2,98,100,NaN,0
2024-01-23 6:00,6.9,5,0,NaN,6.3,11.2,97,100,NaN,0
2024-01-23 7:00,7.1,5.5,0,NaN,4.8,10.1,97,100,NaN,0
2024-01-23 8:00,6.1,3.5,0.1,NaN,11,16.2,98,100,NaN,0
2024-01-23 9:00,6.5,4,0.2,NaN,10.6,19.4,98,100,NaN,2
2024-01-23 10:00,7.4,5.6,0.1,NaN,7,15.8,97,100,NaN,32
2024-01-23 11:00,8.2,6.2,0.6,NaN,8.9,14.8,95,100,NaN,49
2024-01-23 12:00,9.4,7.7,0.6,NaN,9.1,16.2,95,100,NaN,126
2024-01-23 13:00,9.6,8,0.7,NaN,9,16.2,96,100,NaN,115
2024-01-23 14:00,9.5,7.8,1.2,NaN,9.6,20.2,96,100,NaN,74
2024-01-23 15:00,10.5,8.7,0.1,NaN,11.2,20.5,93,100,NaN,139
2024-01-23 16:00,11.7,10.7,0,NaN,7.4,20.9,90,100,NaN,221
2024-01-23 17:00,11.8,10.8,0.1,NaN,7.6,15.5,91,100,NaN,73
2024-01-23 18:00,11.8,10.5,0.1,NaN,9.9,15.5,92,100,NaN,74
2024-01-23 19:00,10.8,9.3,0,NaN,10,15.8,95,100,NaN,15
2024-01-23 20:00,10.5,9.6,0.1,NaN,5.9,9,96,100,NaN,0
2024-01-23 21:00,10,8.9,0,NaN,7,12.6,97,100,NaN,0
2024-01-23 22:00,9.6,8.5,0,NaN,6.2,10.8,97,100,NaN,0
2024-01-23 23:00,9.3,8.1,0,NaN,6.5,9.7,97,100,NaN,0
2024-01-24 0:00,8.7,6.3,0,NaN,13.4,20.9,96,100,NaN,0
2024-01-24 1:00,8.1,5.8,0,NaN,11.3,21.2,96,100,NaN,0
2024-01-24 2:00,7.7,5.2,0,NaN,12,18.4,96,100,NaN,0
2024-01-24 3:00,7.5,4.9,0,NaN,12.3,21.2,96,100,NaN,0
2024-01-24 4:00,7.3,4.8,0,NaN,10.7,19.4,95,100,NaN,0
2024-01-24 5:00,7,4.4,0,NaN,11.4,18.4,95,100,NaN,0
2024-01-24 6:00,6.9,4.4,0,NaN,10.4,18.4,94,100,NaN,0
2024-01-24 7:00,6.8,4,0,NaN,12.1,19.1,94,100,NaN,0
2024-01-24 8:00,7.1,4.3,0,NaN,12.8,23.8,94,100,NaN,0
2024-01-24 9:00,7.1,4.2,0,NaN,13,20.9,93,100,NaN,3
2024-01-24 10:00,7.6,5,0,NaN,10.8,22.3,91,100,NaN,35
2024-01-24 11:00,8.3,5.9,0,NaN,10.7,18.4,88,100,NaN,75
2024-01-24 12:00,8.8,6.6,0.1,NaN,9.7,20.2,87,100,NaN,99
2024-01-24 13:00,8.9,7,0.2,NaN,8.2,18,88,100,NaN,76
2024-01-24 14:00,9.5,7.5,0.2,NaN,9.4,17.6,89,100,NaN,111
2024-01-24 15:00,10.1,8.1,0,NaN,10.5,20.2,88,100,NaN,141
2024-01-24 16:00,10.2,8.2,0,NaN,11,19.8,88,100,NaN,111
2024-01-24 17:00,10.4,8.3,0,NaN,11.2,19.8,87,100,NaN,74
2024-01-24 18:00,10.5,8.8,0,NaN,9.2,19.1,87,100,NaN,46
2024-01-24 19:00,10.1,8.7,0,NaN,6.8,15.1,89,100,NaN,6
2024-01-24 20:00,9.8,9,0.1,NaN,3.4,7.9,94,100,NaN,0
2024-01-24 21:00,9.7,9,0.3,NaN,3.2,6.1,95,100,NaN,0
2024-01-24 22:00,9.7,8.5,0,NaN,5.8,7.6,95,100,NaN,0
2024-01-24 23:00,9.5,7.8,0.3,NaN,9,15.8,96,100,NaN,0
2024-01-25 0:00,9.2,7.8,0.8,NaN,7.1,17.6,96,100,NaN,0
2024-01-25 1:00,9,7.4,1.7,NaN,7.6,17.3,95,100,NaN,0
2024-01-25 2:00,8.6,6.3,0.8,NaN,11.9,18.4,96,100,NaN,0
2024-01-25 3:00,8.1,6.3,0,NaN,8.1,18.4,96,100,NaN,0
2024-01-25 4:00,7.8,6.3,0,NaN,6,12.6,97,100,NaN,0
2024-01-25 5:00,7.5,6.1,0.2,NaN,4.7,9.4,97,100,NaN,0
2024-01-25 6:00,7,5.4,0,NaN,5,7.6,98,81,NaN,0
2024-01-25 7:00,6.4,4.6,0,NaN,5.7,9.4,98,21,NaN,0
2024-01-25 8:00,7.7,5.8,0,NaN,8.4,13.3,99,100,NaN,0
2024-01-25 9:00,8,6,0,NaN,9.7,16.2,97,97,NaN,7
2024-01-25 10:00,8.6,6.5,0,NaN,10,18,95,44,NaN,101
2024-01-25 11:00,10.5,9.1,0,NaN,7,19.4,87,47,NaN,308
2024-01-25 12:00,12.1,10.8,0,NaN,6.8,17.3,81,52,NaN,449
2024-01-25 13:00,13.2,12,0,NaN,7.2,18,76,50,NaN,484
2024-01-25 14:00,14.5,12.8,0,NaN,11,22.7,72,90,NaN,502
2024-01-25 15:00,15.4,13.9,0,NaN,10.4,23.8,69,60,NaN,550
2024-01-25 16:00,15.8,14.3,0,NaN,10.1,22,67,47,NaN,463
2024-01-25 17:00,15.8,14.2,0,NaN,9.8,20.5,66,62,NaN,337
2024-01-25 18:00,15.3,14.5,0,NaN,4.6,18.7,69,60,NaN,183
2024-01-25 19:00,12.5,11.4,0,NaN,5.4,7.2,79,75,NaN,40
2024-01-25 20:00,8.8,7.2,0,NaN,6.2,9,90,95,NaN,0
2024-01-25 21:00,8.3,6.5,0,NaN,7.5,10.8,92,100,NaN,0
2024-01-25 22:00,7.8,6,0,NaN,6.9,12.6,94,98,NaN,0
2024-01-25 23:00,7.1,5.1,0,NaN,7.7,10.1,95,0,NaN,0
2024-01-26 0:00,6.9,4.9,0,NaN,7.8,12.2,96,82,NaN,0
2024-01-26 1:00,5.7,3.1,0,NaN,9.6,11.9,97,34,NaN,0
2024-01-26 2:00,5.6,3.4,0,NaN,7,11.5,98,0,NaN,0
2024-01-26 3:00,4.8,2.3,0,NaN,8.4,10.8,99,83,NaN,0
2024-01-26 4:00,4.6,2,0,NaN,8.3,10.8,100,10,NaN,0
2024-01-26 5:00,4,1.4,0,NaN,8.3,9.7,100,100,NaN,0
2024-01-26 6:00,3.8,1.3,0,NaN,7.2,9.7,100,100,NaN,0
2024-01-26 7:00,4.7,2.4,0,NaN,6.5,10.1,100,100,NaN,0
2024-01-26 8:00,8,5.8,0,NaN,10.2,15.8,97,100,NaN,0
2024-01-26 9:00,8.5,6.6,0,NaN,9.8,16.9,96,100,NaN,5
2024-01-26 10:00,9.4,7.7,0,NaN,8.3,16.2,94,100,NaN,51
2024-01-26 11:00,10.5,8.7,0,NaN,10.1,19.4,90,100,NaN,169
2024-01-26 12:00,12.2,10.4,0,NaN,12.1,23.4,84,100,NaN,297
2024-01-26 13:00,14.4,13.4,0,NaN,7.8,23.8,76,69,NaN,477
2024-01-26 14:00,15.6,14,0,NaN,11.7,23.4,71,96,NaN,542
2024-01-26 15:00,15.6,13.1,0,NaN,18.1,31.3,70,100,NaN,325
2024-01-26 16:00,15.7,14,0.5,NaN,12.2,32,71,100,NaN,221
2024-01-26 17:00,13.9,12.2,0.7,NaN,14.6,22.7,85,100,NaN,37
2024-01-26 18:00,13.3,10.8,0.6,NaN,18.6,30.6,84,100,NaN,46
2024-01-26 19:00,12.9,10.3,1.6,NaN,18.7,31.7,85,100,NaN,9
2024-01-26 20:00,10.8,8.7,0.1,NaN,14,21.2,93,100,NaN,0
2024-01-26 21:00,10.6,8.1,2.4,NaN,16.5,26.3,94,100,NaN,0
2024-01-26 22:00,10.4,7.7,0.4,NaN,17.7,28.1,93,100,NaN,0
2024-01-26 23:00,10.4,7.9,0.5,NaN,16.3,27.7,94,100,NaN,0
2024-01-27 0:00,10.3,9.6,1.4,NaN,4,26.3,95,99,NaN,0
2024-01-27 1:00,9.2,6.1,3.7,NaN,18.6,31.7,96,100,NaN,0
2024-01-27 2:00,8.8,4.8,0.3,NaN,24.2,37.1,96,100,NaN,0
2024-01-27 3:00,8.6,4.7,1.1,NaN,23.1,38.9,95,100,NaN,0
2024-01-27 4:00,8.4,4.6,1.2,NaN,21.6,36.4,94,100,NaN,0
2024-01-27 5:00,8.2,4.2,0.2,NaN,22.4,35.6,92,96,NaN,0
2024-01-27 6:00,7.8,3.5,0,NaN,23.2,36,91,100,NaN,0
2024-01-27 7:00,7.5,3.1,0,NaN,22.9,37.1,90,100,NaN,0
2024-01-27 8:00,7.6,3.7,0,NaN,20.5,33.1,92,100,NaN,0
2024-01-27 9:00,7.4,3.3,0,NaN,21.7,33.8,91,95,NaN,5
2024-01-27 10:00,7.6,3.2,0,NaN,22.5,37.4,84,100,NaN,70
2024-01-27 11:00,7.9,3,0,NaN,24.8,40.7,78,100,NaN,122
2024-01-27 12:00,8.6,3.1,0,NaN,28.5,46.8,73,99,NaN,285
2024-01-27 13:00,9,3.4,0,NaN,29,48.2,71,100,NaN,316
2024-01-27 14:00,9.5,3.7,0,NaN,29.3,49,68,100,NaN,369
2024-01-27 15:00,10.7,5.1,0,NaN,28.9,50,63,88,NaN,412
